12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:27:43 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
12.09.2020 21:29:02 [main] ERROR com.verbovskiy.task2.composite.impl.CharacterComponent - Impossible to get children component
